BR,I3,J,0.01,0.03,240, 1/20/2023
BR,IF,K,0.01,0.03,460, 1/20/2023
BR,VVS1,K,0.01,0.03,460, 1/20/2023
BR,VVS2,K,0.01,0.03,460, 1/20/2023
BR,VS1,K,0.01,0.03,410, 1/20/2023
BR,VS2,K,0.01,0.03,410, 1/20/2023
BR,SI1,K,0.01,0.03,360, 1/20/2023
BR,SI2,K,0.01,0.03,320, 1/20/2023
BR,SI3,K,0.01,0.03,280, 1/20/2023
BR,I1,K,0.01,0.03,250, 1/20/2023
BR,I2,K,0.01,0.03,200, 1/20/2023
BR,I3,K,0.01,0.03,160, 1/20/2023
BR,IF,L,0.01,0.03,460, 1/20/2023
BR,VVS1,L,0.01,0.03,460, 1/20/2023
BR,VVS2,L,0.01,0.03,460, 1/20/2023
BR,VS1,L,0.01,0.03,410, 1/20/2023
BR,VS2,L,0.01,0.03,410, 1/20/2023
BR,SI1,L,0.01,0.03,360, 1/20/2023
BR,SI2,L,0.01,0.03,320, 1/20/2023
BR,SI3,L,0.01,0.03,280, 1/20/2023
BR,I1,L,0.01,0.03,250, 1/20/2023
BR,I2,L,0.01,0.03,200, 1/20/2023
BR,I3,L,0.01,0.03,160, 1/20/2023
BR,IF,M,0.01,0.03,310, 1/20/2023
BR,VVS1,M,0.01,0.03,310, 1/20/2023
BR,VVS2,M,0.01,0.03,310, 1/20/2023
BR,VS1,M,0.01,0.03,270, 1/20/2023
BR,VS2,M,0.01,0.03,270, 1/20/2023
BR,SI1,M,0.01,0.03,240, 1/20/2023
BR,SI2,M,0.01,0.03,200, 1/20/2023
BR,SI3,M,0.01,0.03,180, 1/20/2023
BR,I1,M,0.01,0.03,160, 1/20/2023
BR,I2,M,0.01,0.03,140, 1/20/2023
BR,I3,M,0.01,0.03,120, 1/20/2023
BR,IF,N,0.01,0.03,310, 1/20/2023
BR,VVS1,N,0.01,0.03,310, 1/20/2023
BR,VVS2,N,0.01,0.03,310, 1/20/2023
BR,VS1,N,0.01,0.03,270, 1/20/2023
BR,VS2,N,0.01,0.03,270, 1/20/2023
BR,SI1,N,0.01,0.03,240, 1/20/2023
BR,SI2,N,0.01,0.03,200, 1/20/2023
BR,SI3,N,0.01,0.03,180, 1/20/2023
BR,I1,N,0.01,0.03,160, 1/20/2023
BR,I2,N,0.01,0.03,140, 1/20/2023
BR,I3,N,0.01,0.03,120, 1/20/2023
BR,IF,D,0.04,0.07,910, 1/20/2023
BR,VVS1,D,0.04,0.07,910, 1/20/2023
BR,VVS2,D,0.04,0.07,910, 1/20/2023
BR,VS1,D,0.04,0.07,820, 1/20/2023
BR,VS2,D,0.04,0.07,820, 1/20/2023
BR,SI1,D,0.04,0.07,690, 1/20/2023
BR,SI2,D,0.04,0.07,590, 1/20/2023
BR,SI3,D,0.04,0.07,510, 1/20/2023
BR,I1,D,0.04,0.07,450, 1/20/2023
BR,I2,D,0.04,0.07,400, 1/20/2023
BR,I3,D,0.04,0.07,310, 1/20/2023
BR,IF,E,0.04,0.07,910, 1/20/2023
BR,VVS1,E,0.04,0.07,910, 1/20/2023
BR,VVS2,E,0.04,0.07,910, 1/20/2023
BR,VS1,E,0.04,0.07,820, 1/20/2023
BR,VS2,E,0.04,0.07,820, 1/20/2023
BR,SI1,E,0.04,0.07,690, 1/20/2023
BR,SI2,E,0.04,0.07,590, 1/20/2023
BR,SI3,E,0.04,0.07,510, 1/20/2023
BR,I1,E,0.04,0.07,450, 1/20/2023
BR,I2,E,0.04,0.07,400, 1/20/2023
BR,I3,E,0.04,0.07,310, 1/20/2023
BR,IF,F,0.04,0.07,910, 1/20/2023
BR,VVS1,F,0.04,0.07,910, 1/20/2023
BR,VVS2,F,0.04,0.07,910, 1/20/2023
BR,VS1,F,0.04,0.07,820, 1/20/2023
BR,VS2,F,0.04,0.07,820, 1/20/2023
BR,SI1,F,0.04,0.07,690, 1/20/2023
BR,SI2,F,0.04,0.07,590, 1/20/2023
BR,SI3,F,0.04,0.07,510, 1/20/2023
BR,I1,F,0.04,0.07,450, 1/20/2023
BR,I2,F,0.04,0.07,400, 1/20/2023
BR,I3,F,0.04,0.07,310, 1/20/2023
BR,IF,G,0.04,0.07,780, 1/20/2023
BR,VVS1,G,0.04,0.07,780, 1/20/2023
BR,VVS2,G,0.04,0.07,780, 1/20/2023
BR,VS1,G,0.04,0.07,700, 1/20/2023
BR,VS2,G,0.04,0.07,700, 1/20/2023
BR,SI1,G,0.04,0.07,600, 1/20/2023
BR,SI2,G,0.04,0.07,530, 1/20/2023
BR,SI3,G,0.04,0.07,470, 1/20/2023
BR,I1,G,0.04,0.07,420, 1/20/2023
BR,I2,G,0.04,0.07,360, 1/20/2023
BR,I3,G,0.04,0.07,280, 1/20/2023
BR,IF,H,0.04,0.07,780, 1/20/2023
BR,VVS1,H,0.04,0.07,780, 1/20/2023
BR,VVS2,H,0.04,0.07,780, 1/20/2023
BR,VS1,H,0.04,0.07,700, 1/20/2023
BR,VS2,H,0.04,0.07,700, 1/20/2023
BR,SI1,H,0.04,0.07,600, 1/20/2023
BR,SI2,H,0.04,0.07,530, 1/20/2023
BR,SI3,H,0.04,0.07,470, 1/20/2023
BR,I1,H,0.04,0.07,420, 1/20/2023
BR,I2,H,0.04,0.07,360, 1/20/2023
BR,I3,H,0.04,0.07,280, 1/20/2023
BR,IF,I,0.04,0.07,690, 1/20/2023
BR,VVS1,I,0.04,0.07,690, 1/20/2023
BR,VVS2,I,0.04,0.07,690, 1/20/2023
BR,VS1,I,0.04,0.07,610, 1/20/2023
BR,VS2,I,0.04,0.07,610, 1/20/2023
BR,SI1,I,0.04,0.07,550, 1/20/2023
BR,SI2,I,0.04,0.07,490, 1/20/2023
BR,SI3,I,0.04,0.07,430, 1/20/2023
BR,I1,I,0.04,0.07,380, 1/20/2023
BR,I2,I,0.04,0.07,320, 1/20/2023
BR,I3,I,0.04,0.07,260, 1/20/2023
BR,IF,J,0.04,0.07,690, 1/20/2023
BR,VVS1,J,0.04,0.07,690, 1/20/2023
BR,VVS2,J,0.04,0.07,690, 1/20/2023
BR,VS1,J,0.04,0.07,610, 1/20/2023
BR,VS2,J,0.04,0.07,610, 1/20/2023
BR,SI1,J,0.04,0.07,550, 1/20/2023
BR,SI2,J,0.04,0.07,490, 1/20/2023
BR,SI3,J,0.04,0.07,430, 1/20/2023
BR,I1,J,0.04,0.07,380, 1/20/2023
BR,I2,J,0.04,0.07,320, 1/20/2023
BR,I3,J,0.04,0.07,260, 1/20/2023
BR,IF,K,0.04,0.07,490, 1/20/2023
BR,VVS1,K,0.04,0.07,490, 1/20/2023
BR,VVS2,K,0.04,0.07,490, 1/20/2023
BR,VS1,K,0.04,0.07,440, 1/20/2023
BR,VS2,K,0.04,0.07,440, 1/20/2023
BR,SI1,K,0.04,0.07,400, 1/20/2023
BR,SI2,K,0.04,0.07,350, 1/20/2023
BR,SI3,K,0.04,0.07,310, 1/20/2023
BR,I1,K,0.04,0.07,270, 1/20/2023
BR,I2,K,0.04,0.07,220, 1/20/2023
BR,I3,K,0.04,0.07,170, 1/20/2023
BR,IF,L,0.04,0.07,490, 1/20/2023
BR,VVS1,L,0.04,0.07,490, 1/20/2023
BR,VVS2,L,0.04,0.07,490, 1/20/2023
BR,VS1,L,0.04,0.07,440, 1/20/2023
BR,VS2,L,0.04,0.07,440, 1/20/2023
BR,SI1,L,0.04,0.07,400, 1/20/2023
BR,SI2,L,0.04,0.07,350, 1/20/2023
BR,SI3,L,0.04,0.07,310, 1/20/2023
BR,I1,L,0.04,0.07,270, 1/20/2023
BR,I2,L,0.04,0.07,220, 1/20/2023
BR,I3,L,0.04,0.07,170, 1/20/2023
BR,IF,M,0.04,0.07,330, 1/20/2023
BR,VVS1,M,0.04,0.07,330, 1/20/2023
BR,VVS2,M,0.04,0.07,330, 1/20/2023
BR,VS1,M,0.04,0.07,290, 1/20/2023
BR,VS2,M,0.04,0.07,290, 1/20/2023
BR,SI1,M,0.04,0.07,260, 1/20/2023
BR,SI2,M,0.04,0.07,220, 1/20/2023
BR,SI3,M,0.04,0.07,190, 1/20/2023
BR,I1,M,0.04,0.07,170, 1/20/2023
BR,I2,M,0.04,0.07,150, 1/20/2023
BR,I3,M,0.04,0.07,130, 1/20/2023
BR,IF,N,0.04,0.07,330, 1/20/2023
BR,VVS1,N,0.04,0.07,330, 1/20/2023
BR,VVS2,N,0.04,0.07,330, 1/20/2023
BR,VS1,N,0.04,0.07,290, 1/20/2023
BR,VS2,N,0.04,0.07,290, 1/20/2023
BR,SI1,N,0.04,0.07,260, 1/20/2023
BR,SI2,N,0.04,0.07,220, 1/20/2023
BR,SI3,N,0.04,0.07,190, 1/20/2023
BR,I1,N,0.04,0.07,170, 1/20/2023
BR,I2,N,0.04,0.07,150, 1/20/2023
BR,I3,N,0.04,0.07,130, 1/20/2023
BR,IF,D,0.08,0.14,1060, 1/20/2023
BR,VVS1,D,0.08,0.14,1060, 1/20/2023
BR,VVS2,D,0.08,0.14,1060, 1/20/2023
BR,VS1,D,0.08,0.14,960, 1/20/2023
BR,VS2,D,0.08,0.14,960, 1/20/2023
BR,SI1,D,0.08,0.14,850, 1/20/2023
BR,SI2,D,0.08,0.14,760, 1/20/2023
BR,SI3,D,0.08,0.14,680, 1/20/2023
BR,I1,D,0.08,0.14,570, 1/20/2023
BR,I2,D,0.08,0.14,480, 1/20/2023
BR,I3,D,0.08,0.14,400, 1/20/2023
BR,IF,E,0.08,0.14,1060, 1/20/2023
BR,VVS1,E,0.08,0.14,1060, 1/20/2023
BR,VVS2,E,0.08,0.14,1060, 1/20/2023
BR,VS1,E,0.08,0.14,960, 1/20/2023
BR,VS2,E,0.08,0.14,960, 1/20/2023
BR,SI1,E,0.08,0.14,850, 1/20/2023
BR,SI2,E,0.08,0.14,760, 1/20/2023
BR,SI3,E,0.08,0.14,680, 1/20/2023
BR,I1,E,0.08,0.14,570, 1/20/2023
BR,I2,E,0.08,0.14,480, 1/20/2023
BR,I3,E,0.08,0.14,400, 1/20/2023
BR,IF,F,0.08,0.14,1060, 1/20/2023
BR,VVS1,F,0.08,0.14,1060, 1/20/2023
BR,VVS2,F,0.08,0.14,1060, 1/20/2023
BR,VS1,F,0.08,0.14,960, 1/20/2023
BR,VS2,F,0.08,0.14,960, 1/20/2023
BR,SI1,F,0.08,0.14,850, 1/20/2023
BR,SI2,F,0.08,0.14,760, 1/20/2023
BR,SI3,F,0.08,0.14,680, 1/20/2023
BR,I1,F,0.08,0.14,570, 1/20/2023
BR,I2,F,0.08,0.14,480, 1/20/2023
BR,I3,F,0.08,0.14,400, 1/20/2023
BR,IF,G,0.08,0.14,930, 1/20/2023
BR,VVS1,G,0.08,0.14,930, 1/20/2023
BR,VVS2,G,0.08,0.14,930, 1/20/2023
BR,VS1,G,0.08,0.14,850, 1/20/2023
BR,VS2,G,0.08,0.14,850, 1/20/2023
BR,SI1,G,0.08,0.14,770, 1/20/2023
BR,SI2,G,0.08,0.14,690, 1/20/2023
BR,SI3,G,0.08,0.14,620, 1/20/2023
BR,I1,G,0.08,0.14,520, 1/20/2023
BR,I2,G,0.08,0.14,430, 1/20/2023
BR,I3,G,0.08,0.14,360, 1/20/2023
BR,IF,H,0.08,0.14,930, 1/20/2023
BR,VVS1,H,0.08,0.14,930, 1/20/2023
BR,VVS2,H,0.08,0.14,930, 1/20/2023
BR,VS1,H,0.08,0.14,850, 1/20/2023
BR,VS2,H,0.08,0.14,850, 1/20/2023
BR,SI1,H,0.08,0.14,770, 1/20/2023
BR,SI2,H,0.08,0.14,690, 1/20/2023
BR,SI3,H,0.08,0.14,620, 1/20/2023
BR,I1,H,0.08,0.14,520, 1/20/2023
BR,I2,H,0.08,0.14,430, 1/20/2023
BR,I3,H,0.08,0.14,360, 1/20/2023
BR,IF,I,0.08,0.14,840, 1/20/2023
BR,VVS1,I,0.08,0.14,840, 1/20/2023
BR,VVS2,I,0.08,0.14,840, 1/20/2023
BR,VS1,I,0.08,0.14,770, 1/20/2023
BR,VS2,I,0.08,0.14,770, 1/20/2023
BR,SI1,I,0.08,0.14,680, 1/20/2023
BR,SI2,I,0.08,0.14,610, 1/20/2023
BR,SI3,I,0.08,0.14,540, 1/20/2023
BR,I1,I,0.08,0.14,470, 1/20/2023
BR,I2,I,0.08,0.14,390, 1/20/2023
BR,I3,I,0.08,0.14,320, 1/20/2023
BR,IF,J,0.08,0.14,840, 1/20/2023
BR,VVS1,J,0.08,0.14,840, 1/20/2023
BR,VVS2,J,0.08,0.14,840, 1/20/2023
BR,VS1,J,0.08,0.14,770, 1/20/2023
BR,VS2,J,0.08,0.14,770, 1/20/2023
BR,SI1,J,0.08,0.14,680, 1/20/2023
BR,SI2,J,0.08,0.14,610, 1/20/2023
BR,SI3,J,0.08,0.14,540, 1/20/2023
BR,I1,J,0.08,0.14,470, 1/20/2023
BR,I2,J,0.08,0.14,390, 1/20/2023
BR,I3,J,0.08,0.14,320, 1/20/2023
BR,IF,K,0.08,0.14,660, 1/20/2023
BR,VVS1,K,0.08,0.14,660, 1/20/2023
BR,VVS2,K,0.08,0.14,660, 1/20/2023
BR,VS1,K,0.08,0.14,590, 1/20/2023
BR,VS2,K,0.08,0.14,590, 1/20/2023
BR,SI1,K,0.08,0.14,530, 1/20/2023
BR,SI2,K,0.08,0.14,470, 1/20/2023
BR,SI3,K,0.08,0.14,400, 1/20/2023
BR,I1,K,0.08,0.14,340, 1/20/2023
BR,I2,K,0.08,0.14,280, 1/20/2023
BR,I3,K,0.08,0.14,230, 1/20/2023
BR,IF,L,0.08,0.14,660, 1/20/2023
BR,VVS1,L,0.08,0.14,660, 1/20/2023
BR,VVS2,L,0.08,0.14,660, 1/20/2023
BR,VS1,L,0.08,0.14,590, 1/20/2023
BR,VS2,L,0.08,0.14,590, 1/20/2023
BR,SI1,L,0.08,0.14,530, 1/20/2023
BR,SI2,L,0.08,0.14,470, 1/20/2023
BR,SI3,L,0.08,0.14,400, 1/20/2023
BR,I1,L,0.08,0.14,340, 1/20/2023
BR,I2,L,0.08,0.14,280, 1/20/2023
BR,I3,L,0.08,0.14,230, 1/20/2023
BR,IF,M,0.08,0.14,430, 1/20/2023
BR,VVS1,M,0.08,0.14,430, 1/20/2023
BR,VVS2,M,0.08,0.14,430, 1/20/2023
BR,VS1,M,0.08,0.14,390, 1/20/2023
BR,VS2,M,0.08,0.14,390, 1/20/2023
BR,SI1,M,0.08,0.14,350, 1/20/2023
BR,SI2,M,0.08,0.14,300, 1/20/2023
BR,SI3,M,0.08,0.14,260, 1/20/2023
BR,I1,M,0.08,0.14,220, 1/20/2023
BR,I2,M,0.08,0.14,190, 1/20/2023
BR,I3,M,0.08,0.14,160, 1/20/2023
BR,IF,N,0.08,0.14,430, 1/20/2023
BR,VVS1,N,0.08,0.14,430, 1/20/2023
BR,VVS2,N,0.08,0.14,430, 1/20/2023
BR,VS1,N,0.08,0.14,390, 1/20/2023
BR,VS2,N,0.08,0.14,390, 1/20/2023
BR,SI1,N,0.08,0.14,350, 1/20/2023
BR,SI2,N,0.08,0.14,300, 1/20/2023
BR,SI3,N,0.08,0.14,260, 1/20/2023
BR,I1,N,0.08,0.14,220, 1/20/2023
BR,I2,N,0.08,0.14,190, 1/20/2023
BR,I3,N,0.08,0.14,160, 1/20/2023
BR,IF,D,0.15,0.17,1250, 1/20/2023
BR,VVS1,D,0.15,0.17,1250, 1/20/2023
BR,VVS2,D,0.15,0.17,1250, 1/20/2023
BR,VS1,D,0.15,0.17,1110, 1/20/2023
BR,VS2,D,0.15,0.17,1110, 1/20/2023
BR,SI1,D,0.15,0.17,980, 1/20/2023
BR,SI2,D,0.15,0.17,850, 1/20/2023
BR,SI3,D,0.15,0.17,760, 1/20/2023
BR,I1,D,0.15,0.17,640, 1/20/2023
BR,I2,D,0.15,0.17,520, 1/20/2023
BR,I3,D,0.15,0.17,440, 1/20/2023
BR,IF,E,0.15,0.17,1250, 1/20/2023
BR,VVS1,E,0.15,0.17,1250, 1/20/2023
BR,VVS2,E,0.15,0.17,1250, 1/20/2023
BR,VS1,E,0.15,0.17,1110, 1/20/2023
BR,VS2,E,0.15,0.17,1110, 1/20/2023
BR,SI1,E,0.15,0.17,980, 1/20/2023
BR,SI2,E,0.15,0.17,850, 1/20/2023
BR,SI3,E,0.15,0.17,760, 1/20/2023
BR,I1,E,0.15,0.17,640, 1/20/2023
BR,I2,E,0.15,0.17,520, 1/20/2023
BR,I3,E,0.15,0.17,440, 1/20/2023
BR,IF,F,0.15,0.17,1250, 1/20/2023
BR,VVS1,F,0.15,0.17,1250, 1/20/2023
BR,VVS2,F,0.15,0.17,1250, 1/20/2023
BR,VS1,F,0.15,0.17,1110, 1/20/2023
BR,VS2,F,0.15,0.17,1110, 1/20/2023
BR,SI1,F,0.15,0.17,980, 1/20/2023
BR,SI2,F,0.15,0.17,850, 1/20/2023
BR,SI3,F,0.15,0.17,760, 1/20/2023
BR,I1,F,0.15,0.17,640, 1/20/2023
BR,I2,F,0.15,0.17,520, 1/20/2023
BR,I3,F,0.15,0.17,440, 1/20/2023
BR,IF,G,0.15,0.17,1100, 1/20/2023
BR,VVS1,G,0.15,0.17,1100, 1/20/2023
BR,VVS2,G,0.15,0.17,1100, 1/20/2023
BR,VS1,G,0.15,0.17,990, 1/20/2023
BR,VS2,G,0.15,0.17,990, 1/20/2023
BR,SI1,G,0.15,0.17,870, 1/20/2023
BR,SI2,G,0.15,0.17,770, 1/20/2023
BR,SI3,G,0.15,0.17,680, 1/20/2023
BR,I1,G,0.15,0.17,570, 1/20/2023
BR,I2,G,0.15,0.17,470, 1/20/2023
BR,I3,G,0.15,0.17,400, 1/20/2023
BR,IF,H,0.15,0.17,1100, 1/20/2023
BR,VVS1,H,0.15,0.17,1100, 1/20/2023
BR,VVS2,H,0.15,0.17,1100, 1/20/2023
BR,VS1,H,0.15,0.17,990, 1/20/2023
BR,VS2,H,0.15,0.17,990, 1/20/2023
BR,SI1,H,0.15,0.17,870, 1/20/2023
BR,SI2,H,0.15,0.17,770, 1/20/2023
BR,SI3,H,0.15,0.17,680, 1/20/2023
BR,I1,H,0.15,0.17,570, 1/20/2023
BR,I2,H,0.15,0.17,470, 1/20/2023
BR,I3,H,0.15,0.17,400, 1/20/2023
BR,IF,I,0.15,0.17,970, 1/20/2023
BR,VVS1,I,0.15,0.17,970, 1/20/2023
BR,VVS2,I,0.15,0.17,970, 1/20/2023
BR,VS1,I,0.15,0.17,870, 1/20/2023
BR,VS2,I,0.15,0.17,870, 1/20/2023
BR,SI1,I,0.15,0.17,760, 1/20/2023
BR,SI2,I,0.15,0.17,670, 1/20/2023
BR,SI3,I,0.15,0.17,590, 1/20/2023
BR,I1,I,0.15,0.17,520, 1/20/2023
BR,I2,I,0.15,0.17,430, 1/20/2023
BR,I3,I,0.15,0.17,360, 1/20/2023
BR,IF,J,0.15,0.17,970, 1/20/2023
BR,VVS1,J,0.15,0.17,970, 1/20/2023
BR,VVS2,J,0.15,0.17,970, 1/20/2023
BR,VS1,J,0.15,0.17,870, 1/20/2023
BR,VS2,J,0.15,0.17,870, 1/20/2023
BR,SI1,J,0.15,0.17,760, 1/20/2023
BR,SI2,J,0.15,0.17,670, 1/20/2023
BR,SI3,J,0.15,0.17,590, 1/20/2023
BR,I1,J,0.15,0.17,520, 1/20/2023
BR,I2,J,0.15,0.17,430, 1/20/2023
BR,I3,J,0.15,0.17,360, 1/20/2023
BR,IF,K,0.15,0.17,770, 1/20/2023
BR,VVS1,K,0.15,0.17,770, 1/20/2023
BR,VVS2,K,0.15,0.17,770, 1/20/2023
BR,VS1,K,0.15,0.17,680, 1/20/2023
BR,VS2,K,0.15,0.17,680, 1/20/2023
BR,SI1,K,0.15,0.17,590, 1/20/2023
BR,SI2,K,0.15,0.17,510, 1/20/2023
BR,SI3,K,0.15,0.17,430, 1/20/2023
BR,I1,K,0.15,0.17,370, 1/20/2023
BR,I2,K,0.15,0.17,310, 1/20/2023
BR,I3,K,0.15,0.17,260, 1/20/2023
BR,IF,L,0.15,0.17,770, 1/20/2023
BR,VVS1,L,0.15,0.17,770, 1/20/2023
BR,VVS2,L,0.15,0.17,770, 1/20/2023
BR,VS1,L,0.15,0.17,680, 1/20/2023
BR,VS2,L,0.15,0.17,680, 1/20/2023
BR,SI1,L,0.15,0.17,590, 1/20/2023
BR,SI2,L,0.15,0.17,510, 1/20/2023
BR,SI3,L,0.15,0.17,430, 1/20/2023
BR,I1,L,0.15,0.17,370, 1/20/2023
BR,I2,L,0.15,0.17,310, 1/20/2023
BR,I3,L,0.15,0.17,260, 1/20/2023
BR,IF,M,0.15,0.17,530, 1/20/2023
BR,VVS1,M,0.15,0.17,530, 1/20/2023
BR,VVS2,M,0.15,0.17,530, 1/20/2023
BR,VS1,M,0.15,0.17,470, 1/20/2023
BR,VS2,M,0.15,0.17,470, 1/20/2023
BR,SI1,M,0.15,0.17,410, 1/20/2023
BR,SI2,M,0.15,0.17,360, 1/20/2023
BR,SI3,M,0.15,0.17,310, 1/20/2023
BR,I1,M,0.15,0.17,260, 1/20/2023
BR,I2,M,0.15,0.17,220, 1/20/2023
BR,I3,M,0.15,0.17,180, 1/20/2023
BR,IF,N,0.15,0.17,530, 1/20/2023
BR,VVS1,N,0.15,0.17,530, 1/20/2023
BR,VVS2,N,0.15,0.17,530, 1/20/2023
BR,VS1,N,0.15,0.17,470, 1/20/2023
BR,VS2,N,0.15,0.17,470, 1/20/2023
BR,SI1,N,0.15,0.17,410, 1/20/2023
BR,SI2,N,0.15,0.17,360, 1/20/2023
BR,SI3,N,0.15,0.17,310, 1/20/2023
BR,I1,N,0.15,0.17,260, 1/20/2023
BR,I2,N,0.15,0.17,220, 1/20/2023
BR,I3,N,0.15,0.17,180, 1/20/2023
BR,IF,D,0.18,0.22,1510, 1/20/2023
BR,VVS1,D,0.18,0.22,1510, 1/20/2023
BR,VVS2,D,0.18,0.22,1510, 1/20/2023
BR,VS1,D,0.18,0.22,1260, 1/20/2023
BR,VS2,D,0.18,0.22,1260, 1/20/2023
BR,SI1,D,0.18,0.22,1060, 1/20/2023
BR,SI2,D,0.18,0.22,920, 1/20/2023
BR,SI3,D,0.18,0.22,810, 1/20/2023
BR,I1,D,0.18,0.22,690, 1/20/2023
BR,I2,D,0.18,0.22,560, 1/20/2023
BR,I3,D,0.18,0.22,480, 1/20/2023
BR,IF,E,0.18,0.22,1510, 1/20/2023
BR,VVS1,E,0.18,0.22,1510, 1/20/2023
BR,VVS2,E,0.18,0.22,1510, 1/20/2023
BR,VS1,E,0.18,0.22,1260, 1/20/2023
BR,VS2,E,0.18,0.22,1260, 1/20/2023
BR,SI1,E,0.18,0.22,1060, 1/20/2023
BR,SI2,E,0.18,0.22,920, 1/20/2023
BR,SI3,E,0.18,0.22,810, 1/20/2023
BR,I1,E,0.18,0.22,690, 1/20/2023
BR,I2,E,0.18,0.22,560, 1/20/2023
BR,I3,E,0.18,0.22,480, 1/20/2023
BR,IF,F,0.18,0.22,1510, 1/20/2023
BR,VVS1,F,0.18,0.22,1510, 1/20/2023
BR,VVS2,F,0.18,0.22,1510, 1/20/2023
BR,VS1,F,0.18,0.22,1260, 1/20/2023
BR,VS2,F,0.18,0.22,1260, 1/20/2023
BR,SI1,F,0.18,0.22,1060, 1/20/2023
BR,SI2,F,0.18,0.22,920, 1/20/2023
BR,SI3,F,0.18,0.22,810, 1/20/2023
BR,I1,F,0.18,0.22,690, 1/20/2023
BR,I2,F,0.18,0.22,560, 1/20/2023
BR,I3,F,0.18,0.22,480, 1/20/2023
BR,IF,G,0.18,0.22,1350, 1/20/2023
BR,VVS1,G,0.18,0.22,1350, 1/20/2023
BR,VVS2,G,0.18,0.22,1350, 1/20/2023
